datetime,temperature,Global_active_power
2010-10-31-11-00,23.17,1494.680574
2010-10-31-12-00,24.72,1449.106509
2010-10-31-13-00,25.83,1481.020234
2010-10-31-14-00,26.72,1470.539324
2010-10-31-15-00,27.22,1463.743755
2010-10-31-16-00,27.17,1473.776038
2010-10-31-17-00,26.67,1476.246186
2010-10-31-18-00,25.28,1232.396679
2010-10-31-19-00,23.72,1239.66328
2010-10-31-20-00,22.39,1101.084954
2010-10-31-21-00,21.28,1064.357379
2010-10-31-22-00,20.44,994.5750029
2010-10-31-23-00,19.61,990.1557872
2010-10-31-00-00,18.39,978.6921355
2010-11-01-01-00,18.00,956.8591936
2010-11-01-02-00,17.28,938.8953221
2010-11-01-03-00,16.61,941.5055435
2010-11-01-04-00,16.11,1036.288013
2010-11-01-05-00,15.67,1044.837795
2010-11-01-06-00,15.33,1277.308429
2010-11-01-07-00,15.17,1404.379333
2010-11-01-08-00,16.39,1441.466494
2010-11-01-09-00,18.72,1475.517699
2010-11-01-10-00,21.00,1467.859509
2010-11-01-11-00,22.89,1446.344766
2010-11-01-12-00,24.50,1395.958821
2010-11-01-13-00,25.61,1427.293063
2010-11-01-14-00,26.50,1426.891112
2010-11-01-15-00,27.00,1446.453301
2010-11-01-16-00,27.00,1468.257753
2010-11-01-17-00,26.44,1469.917205
2010-11-01-18-00,25.00,1222.859845
2010-11-01-19-00,23.50,1229.689461
2010-11-01-20-00,22.17,1099.848946
2010-11-01-21-00,21.11,1069.918542
2010-11-01-22-00,20.22,1011.343498
2010-11-01-23-00,19.39,1007.880068
2010-11-01-00-00,18.17,995.8766038
2010-11-02-01-00,17.78,1003.614719
2010-11-02-02-00,17.06,993.4796424
2010-11-02-03-00,16.39,980.598432
2010-11-02-04-00,15.89,1071.300786
2010-11-02-05-00,15.50,1072.376814
2010-11-02-06-00,15.17,1298.782323
2010-11-02-07-00,14.94,1416.67615
2010-11-02-08-00,16.17,1456.610215
2010-11-02-09-00,18.56,1488.523717
2010-11-02-10-00,20.78,1452.117431
2010-11-02-11-00,22.67,1432.217901
2010-11-02-12-00,24.28,1388.074192
2010-11-02-13-00,25.33,1425.18807
2010-11-02-14-00,26.28,1425.23078
2010-11-02-15-00,26.78,1422.194632
2010-11-02-16-00,26.78,1427.646848
2010-11-02-17-00,26.22,1428.640698
2010-11-02-18-00,24.78,1188.349013
2010-11-02-19-00,23.28,1202.863322
2010-11-02-20-00,21.94,1078.77011
2010-11-02-21-00,20.89,1044.458666
2010-11-02-22-00,20.06,988.9133756
2010-11-02-23-00,19.17,996.5517544
2010-11-02-00-00,18.00,983.7952186
2010-11-03-01-00,17.56,980.5913887
2010-11-03-02-00,16.89,976.7944026
2010-11-03-03-00,16.22,971.4543394
2010-11-03-04-00,15.72,1061.897573
2010-11-03-05-00,15.33,1064.198882
2010-11-03-06-00,15.00,1297.451753
2010-11-03-07-00,14.78,1420.680746
2010-11-03-08-00,15.94,1451.477726
2010-11-03-09-00,18.33,1486.734109
2010-11-03-10-00,20.56,1484.398069
2010-11-03-11-00,22.50,1463.659578
2010-11-03-12-00,24.06,1407.644316
2010-11-03-13-00,25.17,1433.68283
2010-11-03-14-00,26.11,1426.993775
2010-11-03-15-00,26.56,1423.606895
2010-11-03-16-00,26.56,1439.273309
2010-11-03-17-00,26.00,1445.048318
2010-11-03-18-00,24.61,1201.445754
2010-11-03-19-00,23.06,1226.19713
2010-11-03-20-00,21.78,1101.052866
2010-11-03-21-00,20.67,1056.962756
2010-11-03-22-00,19.83,989.4612848
2010-11-03-23-00,19.00,995.0778759
2010-11-03-00-00,17.72,985.1536403
2010-11-04-01-00,17.39,989.6352101
2010-11-04-02-00,16.67,990.4378988
2010-11-04-03-00,16.06,987.7719773
2010-11-04-04-00,15.50,995.2852615
2010-11-04-05-00,15.11,993.1327355
2010-11-04-06-00,14.83,1063.859147
2010-11-04-07-00,14.61,1178.284268
2010-11-04-08-00,15.78,1175.009983
2010-11-04-09-00,18.11,1287.287765
2010-11-04-10-00,20.39,1276.435664
2010-11-04-11-00,22.28,1268.406266
2010-11-04-12-00,23.89,1226.531136
2010-11-04-13-00,25.00,1204.811931
2010-11-04-14-00,25.89,1198.592572
2010-11-04-15-00,26.39,1125.106124
2010-11-04-16-00,26.33,1134.500875
2010-11-04-17-00,25.78,1093.68633
2010-11-04-18-00,24.33,1065.786985
2010-11-04-19-00,22.78,1070.759716
2010-11-04-20-00,21.50,987.5399325
2010-11-04-21-00,20.44,1014.787951
2010-11-04-22-00,19.61,1011.731911
2010-11-04-23-00,18.78,1013.827227
2010-11-04-00-00,17.56,1011.411175
2010-11-05-01-00,17.22,1007.376089
2010-11-05-02-00,16.50,1009.283936
2010-11-05-03-00,15.83,1003.48188
2010-11-05-04-00,15.33,1007.101518
2010-11-05-05-00,14.94,1008.77308
2010-11-05-06-00,14.67,1076.718684
2010-11-05-07-00,14.44,1077.879748
2010-11-05-08-00,15.56,1153.839504
2010-11-05-09-00,17.89,1148.709555
2010-11-05-10-00,20.17,1120.761982
2010-11-05-11-00,22.06,1081.182459
2010-11-05-12-00,23.61,1067.302397
2010-11-05-13-00,24.78,1066.499835
2010-11-05-14-00,25.67,1076.572249
2010-11-05-15-00,26.11,1074.547922
2010-11-05-16-00,26.11,1049.646738
2010-11-05-17-00,25.56,1006.08513
2010-11-05-18-00,24.11,988.6268793
2010-11-05-19-00,22.56,988.5490163
2010-11-05-20-00,21.28,964.1820843
2010-11-05-21-00,20.22,962.6161308
2010-11-05-22-00,19.39,954.1505952
2010-11-05-23-00,18.61,963.959287
2010-11-05-00-00,17.39,961.0964318
2010-11-06-01-00,17.00,981.1824315
2010-11-06-02-00,16.28,981.6718119
2010-11-06-03-00,15.67,975.4604593
2010-11-06-04-00,15.11,974.8448542
2010-11-06-05-00,14.78,1063.402463
2010-11-06-06-00,14.44,1062.410569
2010-11-06-07-00,14.28,1281.277716
2010-11-06-08-00,15.39,1395.534861
2010-11-06-09-00,17.72,1440.06315
2010-11-06-10-00,19.94,1466.685722
2010-11-06-11-00,21.89,1449.748276
2010-11-06-12-00,23.44,1431.558953
2010-11-06-13-00,24.56,1383.874458
2010-11-06-14-00,25.44,1418.107906
2010-11-06-15-00,25.94,1417.80487
2010-11-06-16-00,25.89,1428.526942
2010-11-06-17-00,25.33,1451.009046
2010-11-06-18-00,23.89,1467.612692
2010-11-06-19-00,22.33,1220.45832
2010-11-06-20-00,21.11,1232.882587
2010-11-06-21-00,20.06,1104.890802
2010-11-06-22-00,19.22,1085.870932
2010-11-06-23-00,18.39,1027.669542
2010-11-06-00-00,17.11,1042.858889
2010-11-07-01-00,16.78,1023.954318
2010-11-07-02-00,16.06,1034.032366
2010-11-07-03-00,15.44,1056.261709
2010-11-07-04-00,14.94,1053.219109
2010-11-07-05-00,14.61,1131.300817
2010-11-07-06-00,14.28,1120.818255
2010-11-07-07-00,14.06,1334.129049
2010-11-07-08-00,15.17,1447.371276
2010-11-07-09-00,17.50,1495.147379
2010-11-07-10-00,19.72,1538.32486
2010-11-07-11-00,21.67,1536.828478
2010-11-07-12-00,23.22,1526.297031
2010-11-07-13-00,24.33,1477.23623
2010-11-07-14-00,25.22,1509.239656
2010-11-07-15-00,25.72,1505.779184
2010-11-07-16-00,25.72,1504.456694
2010-11-07-17-00,25.17,1518.585074
2010-11-07-18-00,23.67,1546.520914
2010-11-07-19-00,22.11,1298.892984
2010-11-07-20-00,20.89,1298.864091
2010-11-07-21-00,19.78,1156.434671
2010-11-07-22-00,18.94,1113.092315
2010-11-07-23-00,18.17,1036.173862
2010-11-07-00-00,16.89,1032.621061
2010-11-08-01-00,16.56,1022.504095
2010-11-08-02-00,15.83,1010.910043
2010-11-08-03-00,15.17,1003.351952
2010-11-08-04-00,14.67,960.3214356
2010-11-08-05-00,14.33,1031.635913
2010-11-08-06-00,14.06,1041.283722
2010-11-08-07-00,13.83,1264.824201
2010-11-08-08-00,14.94,1400.115408
2010-11-08-09-00,17.28,1470.181267
2010-11-08-10-00,19.50,1516.971146
2010-11-08-11-00,21.44,1535.559214
2010-11-08-12-00,23.00,1521.106669
2010-11-08-13-00,24.17,1474.793833
2010-11-08-14-00,25.06,1500.31015
2010-11-08-15-00,25.56,1487.506501
2010-11-08-16-00,25.56,1482.731538
2010-11-08-17-00,24.94,1493.160917
2010-11-08-18-00,23.44,1519.62354
2010-11-08-19-00,21.89,1276.060221
2010-11-08-20-00,20.61,1279.349629
2010-11-08-21-00,19.56,1142.461905
2010-11-08-22-00,18.72,1096.545143
2010-11-08-23-00,17.94,1029.22056
2010-11-08-00-00,16.67,1023.864336
2010-11-09-01-00,16.33,1009.501218
2010-11-09-02-00,15.61,1001.700048
2010-11-09-03-00,14.94,997.6509137
2010-11-09-04-00,14.44,961.1084386
2010-11-09-05-00,14.11,1015.737156
2010-11-09-06-00,13.89,1021.690804
2010-11-09-07-00,13.61,1254.989491
2010-11-09-08-00,14.72,1371.79054
2010-11-09-09-00,17.06,1459.795103
2010-11-09-10-00,19.28,1520.328139
2010-11-09-11-00,21.22,1517.428266
2010-11-09-12-00,22.83,1501.827176
2010-11-09-13-00,23.94,1446.859775
2010-11-09-14-00,24.83,1477.248213
2010-11-09-15-00,25.33,1475.310134
2010-11-09-16-00,25.33,1471.938481
2010-11-09-17-00,24.72,1477.049525
2010-11-09-18-00,23.22,1498.391059
2010-11-09-19-00,21.67,1257.265652
2010-11-09-20-00,20.39,1264.902136
2010-11-09-21-00,19.33,1139.671263
2010-11-09-22-00,18.50,1101.630918
2010-11-09-23-00,17.72,1037.16106
2010-11-09-00-00,16.44,1047.115867
2010-11-10-01-00,16.11,1035.699232
2010-11-10-02-00,15.39,1030.640541
2010-11-10-03-00,14.78,1022.744917
2010-11-10-04-00,14.28,1013.457347
2010-11-10-05-00,13.94,1099.506744
2010-11-10-06-00,13.72,1096.528669
2010-11-10-07-00,13.44,1321.692077
2010-11-10-08-00,14.56,1426.641648
2010-11-10-09-00,16.83,1478.998365
2010-11-10-10-00,19.06,1529.885816
2010-11-10-11-00,21.00,1515.367881
2010-11-10-12-00,22.56,1496.392516
2010-11-10-13-00,23.72,1445.306413
2010-11-10-14-00,24.61,1475.45254
2010-11-10-15-00,25.11,1472.733617
2010-11-10-16-00,25.11,1474.264207
2010-11-10-17-00,24.50,1483.008926
2010-11-10-18-00,23.00,1499.99607
2010-11-10-19-00,21.44,1249.155114
2010-11-10-20-00,20.17,1253.154691
2010-11-10-21-00,19.11,1119.765919
2010-11-10-22-00,18.28,1082.684949
2010-11-10-23-00,17.50,1032.732407
2010-11-10-00-00,16.22,1046.72789
2010-11-11-01-00,15.89,1012.745642
2010-11-11-02-00,15.22,1004.436302
2010-11-11-03-00,14.61,1000.455323
2010-11-11-04-00,14.11,1002.35754
2010-11-11-05-00,13.78,1010.855899
2010-11-11-06-00,13.50,995.7349628
2010-11-11-07-00,13.28,1060.536545
2010-11-11-08-00,14.33,1058.35745
2010-11-11-09-00,16.61,1142.672272
2010-11-11-10-00,18.89,1146.110387
2010-11-11-11-00,20.78,1141.046432
2010-11-11-12-00,22.33,1127.363005
2010-11-11-13-00,23.56,1115.773071
2010-11-11-14-00,24.44,1106.388794
2010-11-11-15-00,24.94,1099.797785
2010-11-11-16-00,24.94,1100.054493
2010-11-11-17-00,24.33,1073.647979
2010-11-11-18-00,22.78,1045.144229
2010-11-11-19-00,21.22,1027.725365
2010-11-11-20-00,19.94,1020.853879
2010-11-11-21-00,18.89,1004.442809
2010-11-11-22-00,18.06,1008.771544
2010-11-11-23-00,17.28,1009.041214
2010-11-11-00-00,16.06,1006.706951
2010-11-12-01-00,15.72,988.8054931
2010-11-12-02-00,15.00,982.0347847
2010-11-12-03-00,14.39,975.2205724
2010-11-12-04-00,13.89,978.0487383
2010-11-12-05-00,13.56,981.2884908
2010-11-12-06-00,13.28,972.5810183
2010-11-12-07-00,13.06,1037.16251
2010-11-12-08-00,14.06,1031.86754
2010-11-12-09-00,16.33,1125.900401
2010-11-12-10-00,18.67,1103.514387
2010-11-12-11-00,20.56,1117.682346
2010-11-12-12-00,22.17,1125.690868
2010-11-12-13-00,23.33,1122.000757
2010-11-12-14-00,24.22,1108.703814
2010-11-12-15-00,24.72,1107.998227
2010-11-12-16-00,24.72,1110.436885
2010-11-12-17-00,24.17,1084.22711
2010-11-12-18-00,22.56,1049.188131
2010-11-12-19-00,21.00,1034.763084
2010-11-12-20-00,19.72,1015.319101
2010-11-12-21-00,18.72,983.6168135
2010-11-12-22-00,17.83,989.0031971
2010-11-12-23-00,17.06,991.3192288
2010-11-12-00-00,15.89,998.5595891
2010-11-13-01-00,15.56,995.0009036
2010-11-13-02-00,14.83,995.9850766
2010-11-13-03-00,14.22,992.475612
2010-11-13-04-00,13.72,1001.247312
2010-11-13-05-00,13.39,1072.888462
2010-11-13-06-00,13.11,1060.315907
2010-11-13-07-00,12.89,1288.637809
2010-11-13-08-00,13.89,1388.552118
2010-11-13-09-00,16.17,1417.784552
2010-11-13-10-00,18.50,1439.266819
2010-11-13-11-00,20.39,1438.792836
2010-11-13-12-00,21.94,1437.593961
2010-11-13-13-00,23.17,1386.870963
2010-11-13-14-00,24.06,1417.049413
2010-11-13-15-00,24.56,1417.135833
2010-11-13-16-00,24.56,1416.60743
2010-11-13-17-00,23.94,1425.251468
2010-11-13-18-00,22.33,1443.31571
2010-11-13-19-00,20.83,1199.335993
2010-11-13-20-00,19.56,1208.018501
2010-11-13-21-00,18.56,1083.129776
2010-11-13-22-00,17.67,1058.510258
2010-11-13-23-00,16.89,1005.21487
2010-11-13-00-00,15.72,1007.553479
2010-11-14-01-00,15.39,991.3036493
2010-11-14-02-00,14.67,989.3554366
2010-11-14-03-00,14.06,986.7450648
2010-11-14-04-00,13.61,985.7276146
2010-11-14-05-00,13.22,1076.33803
2010-11-14-06-00,12.94,1076.991513
2010-11-14-07-00,12.72,1303.068249
2010-11-14-08-00,13.67,1411.09618
2010-11-14-09-00,15.94,1452.83739
2010-11-14-10-00,18.22,1477.848155
2010-11-14-11-00,20.17,1470.658473
2010-11-14-12-00,21.78,1453.290038
2010-11-14-13-00,22.94,1398.068818
2010-11-14-14-00,23.83,1427.859844
2010-11-14-15-00,24.33,1426.440801
2010-11-14-16-00,24.33,1427.678979
2010-11-14-17-00,23.72,1436.462451
2010-11-14-18-00,22.11,1446.663822
2010-11-14-19-00,20.56,1197.648551
2010-11-14-20-00,19.33,1201.429465
2010-11-14-21-00,18.33,1077.921001
2010-11-14-22-00,17.44,1044.811624
2010-11-14-23-00,16.72,985.3066091
2010-11-14-00-00,15.56,992.0197941
2010-11-15-01-00,15.17,980.719122
2010-11-15-02-00,14.50,980.2865961
2010-11-15-03-00,13.89,983.5281484
2010-11-15-04-00,13.44,989.7344096
2010-11-15-05-00,13.11,1079.982929
2010-11-15-06-00,12.83,1075.638764
2010-11-15-07-00,12.56,1300.939791
2010-11-15-08-00,13.50,1403.223076
2010-11-15-09-00,15.72,1446.349002
2010-11-15-10-00,18.06,1461.909864
2010-11-15-11-00,20.00,1441.864797
2010-11-15-12-00,21.56,1426.488373
2010-11-15-13-00,22.67,1378.449817
2010-11-15-14-00,23.56,1409.414162
2010-11-15-15-00,24.06,1411.196044
2010-11-15-16-00,24.06,1422.380074
2010-11-15-17-00,23.44,1434.54768
2010-11-15-18-00,21.83,1440.425279
2010-11-15-19-00,20.28,1189.185894
2010-11-15-20-00,19.06,1182.562535
2010-11-15-21-00,18.06,1054.758658
2010-11-15-22-00,17.22,1026.253569
2010-11-15-23-00,16.44,962.1242603
2010-11-15-00-00,15.33,970.7893432
2010-11-16-01-00,14.94,966.0319483
2010-11-16-02-00,14.28,966.7786057
2010-11-16-03-00,13.67,965.8445914
2010-11-16-04-00,13.17,965.8090074
2010-11-16-05-00,12.83,1068.019976
2010-11-16-06-00,12.56,1068.521788
2010-11-16-07-00,12.33,1297.56855
2010-11-16-08-00,13.22,1405.990572
2010-11-16-09-00,15.44,1436.114271
2010-11-16-10-00,17.72,1442.233124
2010-11-16-11-00,19.72,1432.141888
2010-11-16-12-00,21.28,1427.003392
2010-11-16-13-00,22.44,1382.799181
2010-11-16-14-00,23.28,1414.10149
2010-11-16-15-00,23.78,1413.296817
2010-11-16-16-00,23.78,1412.583489
2010-11-16-17-00,23.17,1420.722945
2010-11-16-18-00,21.56,1434.440684
2010-11-16-19-00,20.00,1183.9003
2010-11-16-20-00,18.78,1187.840676
2010-11-16-21-00,17.78,1059.169025
2010-11-16-22-00,16.89,1029.487839
2010-11-16-23-00,16.17,966.304423
2010-11-16-00-00,15.06,970.3253797
2010-11-17-01-00,14.67,967.5303193
2010-11-17-02-00,14.00,976.2398397
2010-11-17-03-00,13.39,979.6351334
2010-11-17-04-00,12.89,979.8615732
2010-11-17-05-00,12.56,1072.663375
2010-11-17-06-00,12.28,1073.019734
2010-11-17-07-00,12.06,1302.089349
2010-11-17-08-00,12.89,1406.561944
2010-11-17-09-00,15.11,1417.924703
2010-11-17-10-00,17.44,1430.866093
2010-11-17-11-00,19.44,1431.062021
2010-11-17-12-00,21.00,1431.895638
2010-11-17-13-00,22.17,1389.608547
2010-11-17-14-00,23.00,1420.434009
2010-11-17-15-00,23.56,1417.474404
2010-11-17-16-00,23.56,1417.56472
2010-11-17-17-00,22.94,1424.713317
2010-11-17-18-00,21.28,1438.126972
2010-11-17-19-00,19.72,1185.512598
2010-11-17-20-00,18.50,1186.267428
2010-11-17-21-00,17.50,1053.565048
2010-11-17-22-00,16.67,1014.761404
2010-11-17-23-00,15.89,951.5754728
2010-11-17-00-00,14.83,954.5273108
2010-11-18-01-00,14.44,942.1763142
2010-11-18-02-00,13.78,944.0214561
2010-11-18-03-00,13.17,943.6641505
2010-11-18-04-00,12.67,937.1909596
2010-11-18-05-00,12.33,946.8074518
2010-11-18-06-00,12.06,916.8697014
2010-11-18-07-00,11.83,983.487011
2010-11-18-08-00,12.67,1085.666725
2010-11-18-09-00,14.83,1086.306786
2010-11-18-10-00,17.17,1193.448305
2010-11-18-11-00,19.11,1223.955909
2010-11-18-12-00,20.67,1225.929633
2010-11-18-13-00,21.83,1184.313045
2010-11-18-14-00,22.67,1162.802814
2010-11-18-15-00,23.22,1155.947003
2010-11-18-16-00,23.22,1080.101328
2010-11-18-17-00,22.61,1098.164507
2010-11-18-18-00,21.00,1074.251295
2010-11-18-19-00,19.44,1039.65927
2010-11-18-20-00,18.22,1018.142407
2010-11-18-21-00,17.22,909.9246993
2010-11-18-22-00,16.39,918.4889852
2010-11-18-23-00,15.61,906.3583319
2010-11-18-00-00,14.50,905.8182555
2010-11-19-01-00,14.17,896.9544986
2010-11-19-02-00,13.50,905.2134921
2010-11-19-03-00,12.89,909.9217455
2010-11-19-04-00,12.44,911.9011805
2010-11-19-05-00,12.06,932.8031069
2010-11-19-06-00,11.78,945.8088535
2010-11-19-07-00,11.56,1021.641959
2010-11-19-08-00,12.33,1004.851681
2010-11-19-09-00,14.56,1076.116971
2010-11-19-10-00,16.83,1054.087525
2010-11-19-11-00,18.78,1069.151592
2010-11-19-12-00,20.33,1076.850611
2010-11-19-13-00,21.50,1075.383568
2010-11-19-14-00,22.33,1065.30566
2010-11-19-15-00,22.89,1066.728653
2010-11-19-16-00,22.94,1066.052539
2010-11-19-17-00,22.33,1040.038562
2010-11-19-18-00,20.67,1011.35084
2010-11-19-19-00,19.17,986.5207074
2010-11-19-20-00,17.89,977.0046818
2010-11-19-21-00,16.94,946.1260193
2010-11-19-22-00,16.06,949.0930625
2010-11-19-23-00,15.33,949.6427866
2010-11-19-00-00,14.17,952.238211
2010-11-20-01-00,13.83,959.9582574
2010-11-20-02-00,13.22,970.0221301
2010-11-20-03-00,12.61,979.0574253
2010-11-20-04-00,12.11,992.2818037
2010-11-20-05-00,11.78,1081.133601
2010-11-20-06-00,11.50,1078.409903
2010-11-20-07-00,11.28,1303.179585
2010-11-20-08-00,12.00,1412.331799
2010-11-20-09-00,14.22,1452.565666
2010-11-20-10-00,16.56,1455.126283
2010-11-20-11-00,18.50,1448.685341
2010-11-20-12-00,20.06,1440.553482
2010-11-20-13-00,21.28,1392.494747
2010-11-20-14-00,22.11,1417.938093
2010-11-20-15-00,22.61,1413.327564
2010-11-20-16-00,22.61,1411.321228
2010-11-20-17-00,22.00,1418.854209
2010-11-20-18-00,20.33,1434.378054
2010-11-20-19-00,18.83,1184.038823
2010-11-20-20-00,17.61,1188.966366
2010-11-20-21-00,16.61,1064.506571
2010-11-20-22-00,15.78,1035.747499
2010-11-20-23-00,15.00,976.5120693
2010-11-20-00-00,13.89,982.2624744
2010-11-21-01-00,13.56,983.1363427
2010-11-21-02-00,12.94,986.1951488
2010-11-21-03-00,12.33,985.3621335
2010-11-21-04-00,11.89,984.4373571
2010-11-21-05-00,11.50,1075.872046
2010-11-21-06-00,11.22,1075.075403
2010-11-21-07-00,11.00,1302.456972
2010-11-21-08-00,11.72,1409.784741
2010-11-21-09-00,13.94,1450.342148
2010-11-21-10-00,16.22,1463.176799
2010-11-21-11-00,18.17,1445.246764
2010-11-21-12-00,19.72,1433.236806
2010-11-21-13-00,20.89,1386.69803
2010-11-21-14-00,21.78,1417.21457
2010-11-21-15-00,22.28,1415.070433
2010-11-21-16-00,22.28,1412.759632
2010-11-21-17-00,21.67,1420.792576
2010-11-21-18-00,20.00,1437.603295
2010-11-21-19-00,18.50,1189.079129
2010-11-21-20-00,17.28,1195.111281
2010-11-21-21-00,16.33,1070.673923
2010-11-21-22-00,15.44,1036.205322
2010-11-21-23-00,14.72,975.8970243
2010-11-21-00-00,13.67,987.5853184
2010-11-22-01-00,13.28,983.0752588
2010-11-22-02-00,12.67,986.8555072
2010-11-22-03-00,12.11,982.6217676
2010-11-22-04-00,11.61,977.6729971
2010-11-22-05-00,11.28,1066.698116
2010-11-22-06-00,11.00,1067.696664
2010-11-22-07-00,10.78,1297.464708
2010-11-22-08-00,11.44,1408.984026
2010-11-22-09-00,13.67,1455.295684
2010-11-22-10-00,15.94,1472.49423
2010-11-22-11-00,17.89,1462.258933
2010-11-22-12-00,19.44,1447.538476
2010-11-22-13-00,20.56,1388.489372
2010-11-22-14-00,21.44,1435.365136
2010-11-22-15-00,21.94,1450.709068
2010-11-22-16-00,21.94,1460.574206
2010-11-22-17-00,21.33,1473.255594
2010-11-22-18-00,19.67,1500.828952
2010-11-22-19-00,18.22,1259.078411
2010-11-22-20-00,17.00,1272.876585
2010-11-22-21-00,16.06,1150.219751
2010-11-22-22-00,15.22,1119.140154
2010-11-22-23-00,14.44,1048.605976
2010-11-22-00-00,13.39,1038.651299
2010-11-23-01-00,13.00,1003.772997
2010-11-23-02-00,12.44,1011.976475
2010-11-23-03-00,11.89,1017.818764
2010-11-23-04-00,11.39,1010.919973
2010-11-23-05-00,11.06,1007.450867
2010-11-23-06-00,10.78,1000.391287
2010-11-23-07-00,10.56,1025.369577
2010-11-23-08-00,11.22,1015.403439
2010-11-23-09-00,13.39,1133.752353
2010-11-23-10-00,15.67,1140.130387
2010-11-23-11-00,17.61,1157.986664
2010-11-23-12-00,19.11,1149.568814
2010-11-23-13-00,20.28,1146.315289
2010-11-23-14-00,21.11,1140.267813
2010-11-23-15-00,21.67,1140.960332
2010-11-23-16-00,21.67,1141.765405
2010-11-23-17-00,21.06,1113.810988
2010-11-23-18-00,19.39,1087.056214
2010-11-23-19-00,17.94,1071.940174
2010-11-23-20-00,16.72,1064.121311
2010-11-23-21-00,15.78,1038.149934
2010-11-23-22-00,14.94,1044.62435
2010-11-23-23-00,14.22,1034.712692
2010-11-23-00-00,13.17,1032.935261
2010-11-24-01-00,12.78,1025.25924
2010-11-24-02-00,12.17,1018.921531
2010-11-24-03-00,11.67,1012.252458
2010-11-24-04-00,11.17,946.7974684
2010-11-24-05-00,10.83,1042.524629
2010-11-24-06-00,10.50,1048.907816
2010-11-24-07-00,10.33,1278.12522
2010-11-24-08-00,10.94,1400.462803
2010-11-24-09-00,13.11,1469.383451
2010-11-24-10-00,15.39,1520.040366
2010-11-24-11-00,17.33,1533.766831
2010-11-24-12-00,18.89,1526.89356
2010-11-24-13-00,20.06,1464.65079
2010-11-24-14-00,20.89,1484.348464
2010-11-24-15-00,21.39,1483.008696
2010-11-24-16-00,21.39,1484.928676
2010-11-24-17-00,20.78,1495.466951
2010-11-24-18-00,19.11,1521.558192
2010-11-24-19-00,17.67,1279.302915
2010-11-24-20-00,16.44,1285.710573
2010-11-24-21-00,15.56,1141.083633
2010-11-24-22-00,14.72,1088.540367
